StartNode;EndNode;Distance;Time;Nodes visited
35013;102690;108520,9;27;76213
91525;70057;109775,5;8;24373
107073;102479;102518,8;21;60076
99174;93944;95085,92;40;98477
61455;63843;80629,68;17;44996
67091;63858;280157,1;95;235935
18853;54012;115823;39;75419
78484;24824;92982,32;17;46775
32998;45457;147988,1;63;162949
65675;65865;246553,2;64;177579
27768;67959;165196;81;204877
20083;78116;85075,6;24;62431
37679;12711;298758,1;102;228779
88721;4843;63827,9;12;32349
34468;98083;265370,7;92;250915
31714;89888;235770,5;109;266047
73749;1444;194514,3;97;251441
106048;106038;10390,8;1;3043
54520;11560;270276,3;98;251473
9901;48899;330356,2;120;273221
100953;71303;77319,05;24;66992
65598;69568;148509,6;54;153397
67942;97879;163891,8;65;188819
80173;4434;186104,1;79;225185
77254;106817;409699,7;96;235578
110850;111876;258715,2;55;161060
103993;80745;256400,4;71;203590
82606;13409;118456,3;23;69474
32378;94361;330444,3;118;225049
13757;94331;307580,7;187;265734
7233;71905;35855,92;5;14585
29374;82699;41026,03;10;28911
93955;77040;105539,2;15;46113
32468;40651;109476,7;25;73669
104628;54114;89511,81;35;101155
55963;92561;183947,2;44;130539
80698;62472;381152,5;108;271195
12517;81802;107376,5;9;29473
38362;82276;13952,18;0;2279
25987;41343;104675,7;29;87687
100925;33530;168913,1;45;134007
99586;106696;163049,6;29;90567
32529;92638;114881,3;25;77186
73659;73851;247818,7;109;273180
111494;29262;56392,77;11;34510
41665;29047;351892,5;77;217830
41928;96590;137416,2;47;137889
37424;25284;141097,3;56;145088
3924;3133;118154,9;31;84871
85658;36602;226807,8;84;182657
2188;56735;252891,1;87;215287
55912;11431;299490,8;82;214524
46;20134;400420,7;129;281922
892;64267;309539,4;83;214356
35899;22916;144794,2;60;162663
55968;38648;181271,7;68;197700
45917;101723;219187,5;84;198656
95466;112305;311063,3;105;295302
56762;100951;66224,6;14;43680
44510;53521;108035,7;8;24782
80683;30777;47180,98;10;30653
56312;26701;299824,9;93;245203
50895;51650;109819,1;44;92086
44404;74350;135492,8;76;161843
32522;11934;244019,5;56;178325
10058;113488;356261,7;97;289761
98715;14712;402122,6;104;291302
74971;111955;119162,2;40;110234
9249;62602;43994,95;12;33474
58637;68830;317562,5;88;251915
67960;4098;276953;90;227482
24186;36297;114183,2;44;129943
61430;99528;41326,05;6;21698
107634;39163;126084;29;92095
60387;69374;129260,6;35;109771
89156;29709;123097,1;18;59113
56261;92263;338152;104;279996
2371;24531;129529,3;51;153248
26847;93151;148462,7;57;178124
99282;13451;101335,8;26;83973
108647;86817;27779,17;3;11108
27267;75829;158148,9;32;98869
37354;87293;74793,52;31;70102
37748;48276;329117,2;81;242088
99715;12247;211421,4;52;162198
64495;60113;62973,05;11;37702
73833;27491;301875,2;48;156399
80710;92807;109494,2;29;84286
80408;107050;218953,7;102;236826
65238;54376;17057,86;3;9520
24332;69006;187850,1;48;138677
113462;19314;198264,9;52;159029
55694;30678;209570,5;49;151013
60231;34106;312840,4;91;229763
41982;91584;122060,1;27;82040
1425;54509;214453,1;63;190560
9142;51060;156579,4;32;100156
9029;99292;289751;84;250764
62174;20341;133973,5;19;61595
1415;12111;294240,6;128;192565
83350;76908;115608,6;90;96986
78905;68520;54905,26;19;32142
95516;28770;163806,6;23;72590
11552;23256;90661;24;79588
64549;81971;129615,1;35;105670
12743;105923;320968,4;80;245531
61904;54271;169598,7;39;114501
62485;71953;213577,6;99;262954
76058;18040;398318,5;95;292075
31599;7070;181526,9;39;119747
101737;65609;219778;53;124360
83957;86603;26843,25;1;6101
58688;19324;72977,16;26;82490
18348;29650;135622,6;37;111450
83777;88073;157619,3;34;105182
110086;60066;71721,07;19;60180
105635;53127;42378,79;15;50011
84717;61115;246524,5;63;185481
103793;44942;424845,3;86;239996
37489;26923;289071,1;61;192209
19125;36974;312947,8;69;214236
78841;9193;264522,5;71;214864
106296;68563;309685,6;81;246185
102266;50768;300208,1;110;289338
102434;108036;152989,2;55;165960
24065;17741;46087,86;7;23194
106643;105994;248124,6;94;238233
10422;95594;307555,1;71;215798
53170;90167;313213,7;72;218759
85577;66368;408436,4;107;279478
287;8777;108649,6;41;123056
81852;31116;405654,6;93;286467
94243;4675;27749,66;1;5490
101637;64762;131946;34;103321
96052;10253;255582,8;167;183480
7761;49494;167199,3;89;170914
26720;63476;204992,2;71;208919
41076;33009;46885,62;8;24728
64839;65952;85478,73;32;94127
71324;111291;164095,2;45;140677
29061;66975;119321,7;57;131824
68164;111490;200742,5;84;247167
35109;74989;28838,57;2;7623
16501;37222;18589,35;10;35052
97496;106773;79343,06;9;29565
101817;12473;314476,2;74;220089
8906;97518;272875,7;87;219210
99009;100896;324043,9;75;224452
82607;105809;156619,5;34;109058
63582;97759;234289,2;70;170591
6399;72995;209669,6;79;227337
35381;96389;255748,8;96;290580
98232;74030;345412;91;237361
49471;60637;190351,6;77;223490
54518;20161;196775,6;29;94264
25328;19624;392967,9;87;272080
